open_time_utc,close_time_utc,symbol,market,interval,open,high,low,close,volume_base,quote_asset_volume,trades_count
2025-08-18 11:00:00+00:00,2025-08-18 11:59:59.999000+00:00,BTCUSDC,SPOT,1h,115141.52,115223.89,114932.02,115015.38,97.10869,11172572.8079028,7108
2025-08-18 12:00:00+00:00,2025-08-18 12:59:59.999000+00:00,BTCUSDC,SPOT,1h,115012.01,115587.13,114980.76,115587.13,126.81421,14615108.761643,12323
2025-08-18 13:00:00+00:00,2025-08-18 13:59:59.999000+00:00,BTCUSDC,SPOT,1h,115588.23,115820.09,114887.02,114907.29,271.84028,31400669.2709051,24602
2025-08-18 14:00:00+00:00,2025-08-18 14:59:59.999000+00:00,BTCUSDC,SPOT,1h,114910.77,115699.99,114910.77,115699.99,175.31017,20204687.1973548,20645
2025-08-18 15:00:00+00:00,2025-08-18 15:59:59.999000+00:00,BTCUSDC,SPOT,1h,115699.99,116250.0,115468.7,116217.99,179.88546,20838385.2418777,20819
2025-08-18 16:00:00+00:00,2025-08-18 16:59:59.999000+00:00,BTCUSDC,SPOT,1h,116217.99,116430.77,115910.38,116031.32,163.80254,19030364.2086503,17981
2025-08-18 17:00:00+00:00,2025-08-18 17:59:59.999000+00:00,BTCUSDC,SPOT,1h,116028.01,116886.17,116028.0,116500.01,148.75805,17345151.6030737,18684
2025-08-18 18:00:00+00:00,2025-08-18 18:59:59.999000+00:00,BTCUSDC,SPOT,1h,116500.01,116655.99,116287.17,116554.29,60.90075,7093788.6656971,8907
2025-08-18 19:00:00+00:00,2025-08-18 19:59:59.999000+00:00,BTCUSDC,SPOT,1h,116554.29,116705.88,116263.19,116385.47,216.04738,25151841.9321287,21998
2025-08-18 20:00:00+00:00,2025-08-18 20:59:59.999000+00:00,BTCUSDC,SPOT,1h,116385.46,116604.59,116049.55,116471.53,61.48363,7153929.9651156,8871
2025-08-18 21:00:00+00:00,2025-08-18 21:59:59.999000+00:00,BTCUSDC,SPOT,1h,116471.53,116747.35,116469.34,116719.99,65.78123,7670418.3823671,6561
2025-08-18 22:00:00+00:00,2025-08-18 22:59:59.999000+00:00,BTCUSDC,SPOT,1h,116719.99,117050.0,116462.01,116462.02,77.34517,9039311.8234354,10712
2025-08-18 23:00:00+00:00,2025-08-18 23:59:59.999000+00:00,BTCUSDC,SPOT,1h,116469.99,116626.84,116158.4,116294.83,47.32859,5509059.0614512,6819
2025-08-19 00:00:00+00:00,2025-08-19 00:59:59.999000+00:00,BTCUSDC,SPOT,1h,116294.83,116627.86,115591.01,116622.02,199.27982,23141193.523211,19442
2025-08-19 01:00:00+00:00,2025-08-19 01:59:59.999000+00:00,BTCUSDC,SPOT,1h,116622.02,116791.76,115774.55,115864.99,86.04237,10004755.5243613,15636
2025-08-19 02:00:00+00:00,2025-08-19 02:59:59.999000+00:00,BTCUSDC,SPOT,1h,115866.0,116112.0,115701.38,115808.47,63.00438,7301051.5313094,11771
2025-08-19 03:00:00+00:00,2025-08-19 03:59:59.999000+00:00,BTCUSDC,SPOT,1h,115812.0,115833.99,114856.39,114866.01,184.62416,21281191.6600689,21915
2025-08-19 04:00:00+00:00,2025-08-19 04:59:59.999000+00:00,BTCUSDC,SPOT,1h,114866.01,115435.12,114414.03,115364.33,243.0827,27922988.0484771,23674
2025-08-19 05:00:00+00:00,2025-08-19 05:59:59.999000+00:00,BTCUSDC,SPOT,1h,115364.32,115530.0,115005.97,115030.0,177.37323,20435689.7965718,13822
2025-08-19 06:00:00+00:00,2025-08-19 06:59:59.999000+00:00,BTCUSDC,SPOT,1h,115030.0,115272.0,114958.94,115067.58,129.05112,14851310.181006,10929
2025-08-19 07:00:00+00:00,2025-08-19 07:59:59.999000+00:00,BTCUSDC,SPOT,1h,115067.58,115110.0,114667.94,115038.0,144.17538,16562289.2347547,11667
2025-08-19 08:00:00+00:00,2025-08-19 08:59:59.999000+00:00,BTCUSDC,SPOT,1h,115038.0,115357.14,114852.18,115249.64,123.20852,14175779.1840196,13181
2025-08-19 09:00:00+00:00,2025-08-19 09:59:59.999000+00:00,BTCUSDC,SPOT,1h,115249.65,115566.36,115244.08,115379.44,96.6888,11160065.5676565,11788
2025-08-19 10:00:00+00:00,2025-08-19 10:59:59.999000+00:00,BTCUSDC,SPOT,1h,115379.44,115642.03,115366.39,115444.0,90.22112,10421264.5104894,10777
2025-08-19 11:00:00+00:00,2025-08-19 11:59:59.999000+00:00,BTCUSDC,SPOT,1h,115445.08,115700.0,115445.08,115556.01,64.51131,7457420.6142284,8518
2025-08-19 12:00:00+00:00,2025-08-19 12:59:59.999000+00:00,BTCUSDC,SPOT,1h,115556.0,115664.0,115308.92,115641.99,82.54282,9535043.3039836,10474
2025-08-19 13:00:00+00:00,2025-08-19 13:59:59.999000+00:00,BTCUSDC,SPOT,1h,115642.0,115932.0,114916.01,115232.01,231.51758,26711167.8287005,27216
2025-08-19 14:00:00+00:00,2025-08-19 14:59:59.999000+00:00,BTCUSDC,SPOT,1h,115232.0,115422.92,113780.62,113904.0,484.21454,55331081.398831,41914
2025-08-19 15:00:00+00:00,2025-08-19 15:59:59.999000+00:00,BTCUSDC,SPOT,1h,113904.01,114200.0,113565.93,113800.0,313.05342,35648690.6198375,27791
2025-08-19 16:00:00+00:00,2025-08-19 16:59:59.999000+00:00,BTCUSDC,SPOT,1h,113801.99,113909.4,113323.42,113388.0,374.67166,42564703.0255608,23189
2025-08-19 17:00:00+00:00,2025-08-19 17:59:59.999000+00:00,BTCUSDC,SPOT,1h,113388.0,113594.83,113056.0,113524.03,625.37204,70879842.9502269,32310
2025-08-19 18:00:00+00:00,2025-08-19 18:59:59.999000+00:00,BTCUSDC,SPOT,1h,113524.03,113525.5,112825.41,113057.86,210.81444,23849113.5159721,16547
2025-08-19 19:00:00+00:00,2025-08-19 19:59:59.999000+00:00,BTCUSDC,SPOT,1h,113057.86,113556.89,112750.06,113126.86,220.24026,24915645.006859,18538
2025-08-19 20:00:00+00:00,2025-08-19 20:59:59.999000+00:00,BTCUSDC,SPOT,1h,113126.85,113567.99,112925.46,113567.99,111.89671,12672286.317267,12224
2025-08-19 21:00:00+00:00,2025-08-19 21:59:59.999000+00:00,BTCUSDC,SPOT,1h,113567.98,113584.26,113399.77,113416.0,72.78511,8261418.7069299,6473
2025-08-19 22:00:00+00:00,2025-08-19 22:59:59.999000+00:00,BTCUSDC,SPOT,1h,113415.99,113437.91,113036.92,113170.02,84.85718,9607475.4335181,12668
2025-08-19 23:00:00+00:00,2025-08-19 23:59:59.999000+00:00,BTCUSDC,SPOT,1h,113170.03,113198.0,112720.0,112868.01,154.18736,17409309.6182945,17647
2025-08-20 00:00:00+00:00,2025-08-20 00:59:59.999000+00:00,BTCUSDC,SPOT,1h,112868.0,113328.0,112828.01,113218.0,133.31526,15083928.8419492,16939
2025-08-20 01:00:00+00:00,2025-08-20 01:59:59.999000+00:00,BTCUSDC,SPOT,1h,113218.0,113416.0,112574.35,113011.43,164.32622,18564073.2722364,20914
2025-08-20 02:00:00+00:00,2025-08-20 02:59:59.999000+00:00,BTCUSDC,SPOT,1h,113011.43,113522.72,112958.02,113441.99,144.09066,16320832.5999859,11682
2025-08-20 03:00:00+00:00,2025-08-20 03:59:59.999000+00:00,BTCUSDC,SPOT,1h,113442.0,113648.45,113330.01,113530.01,51.03711,5792699.0790061,9171
2025-08-20 04:00:00+00:00,2025-08-20 04:59:59.999000+00:00,BTCUSDC,SPOT,1h,113530.01,113713.89,113466.0,113637.99,53.36664,6063010.744842,7801
2025-08-20 05:00:00+00:00,2025-08-20 05:59:59.999000+00:00,BTCUSDC,SPOT,1h,113638.0,113774.0,113478.0,113718.0,57.91914,6581663.3943075,6787
2025-08-20 06:00:00+00:00,2025-08-20 06:59:59.999000+00:00,BTCUSDC,SPOT,1h,113718.0,113746.0,113499.28,113666.68,88.70843,10080382.7385181,8496
2025-08-20 07:00:00+00:00,2025-08-20 07:59:59.999000+00:00,BTCUSDC,SPOT,1h,113666.69,113853.46,113431.82,113503.96,158.71902,18042828.5995525,10351
2025-08-20 08:00:00+00:00,2025-08-20 08:59:59.999000+00:00,BTCUSDC,SPOT,1h,113503.97,114059.4,113412.0,114017.11,224.66748,25568371.5899178,12908
2025-08-20 09:00:00+00:00,2025-08-20 09:59:59.999000+00:00,BTCUSDC,SPOT,1h,114017.11,114017.11,113642.01,113700.0,210.57222,23970855.8494729,9826
2025-08-20 10:00:00+00:00,2025-08-20 10:59:59.999000+00:00,BTCUSDC,SPOT,1h,113700.01,113872.0,113586.01,113788.68,117.69036,13384359.2448003,7277
2025-08-20 11:00:00+00:00,2025-08-20 11:59:59.999000+00:00,BTCUSDC,SPOT,1h,113788.69,113861.58,113060.18,113675.99,181.65763,20607877.4184501,16031
2025-08-20 12:00:00+00:00,2025-08-20 12:59:59.999000+00:00,BTCUSDC,SPOT,1h,113675.99,113959.23,113521.22,113666.0,160.42572,18255040.1438555,17350
2025-08-20 13:00:00+00:00,2025-08-20 13:59:59.999000+00:00,BTCUSDC,SPOT,1h,113667.2,113667.2,112606.07,112702.0,327.81598,37044762.53448,30701
2025-08-20 14:00:00+00:00,2025-08-20 14:59:59.999000+00:00,BTCUSDC,SPOT,1h,112698.0,113874.37,112376.32,113472.01,369.22178,41732138.8536749,40859
2025-08-20 15:00:00+00:00,2025-08-20 15:59:59.999000+00:00,BTCUSDC,SPOT,1h,113468.0,114328.24,113237.74,113362.0,267.94673,30537833.8924275,33564
2025-08-20 16:00:00+00:00,2025-08-20 16:59:59.999000+00:00,BTCUSDC,SPOT,1h,113362.0,114323.78,113290.01,113854.0,264.49807,30105759.5040617,27047
2025-08-20 17:00:00+00:00,2025-08-20 17:59:59.999000+00:00,BTCUSDC,SPOT,1h,113853.99,114469.63,113794.0,114216.0,222.42386,25390745.147078,21669
2025-08-20 18:00:00+00:00,2025-08-20 18:59:59.999000+00:00,BTCUSDC,SPOT,1h,114216.0,114293.16,113272.3,113508.01,186.17793,21159246.3481647,24090
2025-08-20 19:00:00+00:00,2025-08-20 19:59:59.999000+00:00,BTCUSDC,SPOT,1h,113508.01,114356.0,113480.0,114288.01,148.9702,16984245.2732358,20121
2025-08-20 20:00:00+00:00,2025-08-20 20:59:59.999000+00:00,BTCUSDC,SPOT,1h,114288.0,114402.28,114013.8,114394.0,64.99424,7422566.2826535,11670
2025-08-20 21:00:00+00:00,2025-08-20 21:59:59.999000+00:00,BTCUSDC,SPOT,1h,114393.99,114490.05,114000.99,114368.02,76.98227,8795288.2021007,10748
2025-08-20 22:00:00+00:00,2025-08-20 22:59:59.999000+00:00,BTCUSDC,SPOT,1h,114368.02,114645.14,114220.01,114610.02,89.26636,10215892.2124872,11840
2025-08-20 23:00:00+00:00,2025-08-20 23:59:59.999000+00:00,BTCUSDC,SPOT,1h,114610.02,114635.99,114228.0,114289.99,41.92347,4793623.7393817,5451
2025-08-21 00:00:00+00:00,2025-08-21 00:59:59.999000+00:00,BTCUSDC,SPOT,1h,114290.0,114523.76,114032.01,114316.0,78.45121,8964054.183808,8926
2025-08-21 01:00:00+00:00,2025-08-21 01:59:59.999000+00:00,BTCUSDC,SPOT,1h,114316.01,114748.0,113966.92,114747.22,278.50343,31842115.9724403,17040
2025-08-21 02:00:00+00:00,2025-08-21 02:59:59.999000+00:00,BTCUSDC,SPOT,1h,114746.5,114829.04,113918.92,114051.14,100.97861,11531384.1239924,15463
2025-08-21 03:00:00+00:00,2025-08-21 03:59:59.999000+00:00,BTCUSDC,SPOT,1h,114051.13,114544.68,113962.01,113969.54,64.21224,7336690.5177209,9798
2025-08-21 04:00:00+00:00,2025-08-21 04:59:59.999000+00:00,BTCUSDC,SPOT,1h,113969.53,114039.99,113802.0,113802.01,57.44984,6544466.0794593,9987
2025-08-21 05:00:00+00:00,2025-08-21 05:59:59.999000+00:00,BTCUSDC,SPOT,1h,113802.01,114020.0,113636.01,113990.52,61.72792,7025122.6301769,9556
2025-08-21 06:00:00+00:00,2025-08-21 06:59:59.999000+00:00,BTCUSDC,SPOT,1h,113990.02,113990.02,113624.0,113806.0,71.41886,8125662.320193,7537
2025-08-21 07:00:00+00:00,2025-08-21 07:59:59.999000+00:00,BTCUSDC,SPOT,1h,113805.99,113943.99,113574.0,113892.01,45.50623,5177346.3568798,10477
2025-08-21 08:00:00+00:00,2025-08-21 08:59:59.999000+00:00,BTCUSDC,SPOT,1h,113892.01,114000.01,113583.68,113583.69,65.79963,7486168.0353925,9581
2025-08-21 09:00:00+00:00,2025-08-21 09:59:59.999000+00:00,BTCUSDC,SPOT,1h,113583.68,113614.12,113289.7,113378.02,122.37441,13885574.8297898,14223
2025-08-21 10:00:00+00:00,2025-08-21 10:59:59.999000+00:00,BTCUSDC,SPOT,1h,113378.02,113475.99,113222.0,113337.79,90.25575,10232356.560139,10725
2025-08-21 11:00:00+00:00,2025-08-21 11:59:59.999000+00:00,BTCUSDC,SPOT,1h,113337.79,113544.0,112981.68,113140.53,112.80672,12776087.1188038,12460
2025-08-21 12:00:00+00:00,2025-08-21 12:59:59.999000+00:00,BTCUSDC,SPOT,1h,113140.0,113410.0,112942.0,113092.0,91.79866,10386573.9514097,16217
2025-08-21 13:00:00+00:00,2025-08-21 13:59:59.999000+00:00,BTCUSDC,SPOT,1h,113092.0,113714.0,113036.9,113480.32,182.30996,20665954.3203976,20220
2025-08-21 14:00:00+00:00,2025-08-21 14:59:59.999000+00:00,BTCUSDC,SPOT,1h,113475.5,113985.71,112917.25,113276.68,154.68235,17554336.0054396,20334
2025-08-21 15:00:00+00:00,2025-08-21 15:59:59.999000+00:00,BTCUSDC,SPOT,1h,113276.68,113388.41,112603.62,112786.0,219.97375,24824445.7054221,23634
2025-08-21 16:00:00+00:00,2025-08-21 16:59:59.999000+00:00,BTCUSDC,SPOT,1h,112786.01,112960.0,112308.33,112370.82,181.77945,20478968.3662721,19248
2025-08-21 17:00:00+00:00,2025-08-21 17:59:59.999000+00:00,BTCUSDC,SPOT,1h,112371.01,112583.99,112178.01,112399.29,159.97829,17969507.7982963,16957
2025-08-21 18:00:00+00:00,2025-08-21 18:59:59.999000+00:00,BTCUSDC,SPOT,1h,112399.29,112666.66,112203.01,112589.86,111.41761,12522795.063867,13235
2025-08-21 19:00:00+00:00,2025-08-21 19:59:59.999000+00:00,BTCUSDC,SPOT,1h,112588.38,112718.0,112000.11,112174.02,159.89727,17944682.4699408,15461
2025-08-21 20:00:00+00:00,2025-08-21 20:59:59.999000+00:00,BTCUSDC,SPOT,1h,112174.01,112859.99,112041.09,112435.99,136.77053,15372860.4005822,16317
2025-08-21 21:00:00+00:00,2025-08-21 21:59:59.999000+00:00,BTCUSDC,SPOT,1h,112430.62,112727.0,112090.9,112611.12,139.20853,15644227.6537972,15940
2025-08-21 22:00:00+00:00,2025-08-21 22:59:59.999000+00:00,BTCUSDC,SPOT,1h,112611.11,112720.54,112400.0,112483.99,40.7296,4584255.0299134,5430
2025-08-21 23:00:00+00:00,2025-08-21 23:59:59.999000+00:00,BTCUSDC,SPOT,1h,112484.0,112493.99,112254.36,112493.99,43.63123,4901736.6229969,7026
2025-08-22 00:00:00+00:00,2025-08-22 00:59:59.999000+00:00,BTCUSDC,SPOT,1h,112493.98,112829.94,112466.0,112618.0,75.94829,8556518.6241656,12557
2025-08-22 01:00:00+00:00,2025-08-22 01:59:59.999000+00:00,BTCUSDC,SPOT,1h,112618.0,112908.3,112312.01,112820.07,70.14815,7905200.093474,12618
2025-08-22 02:00:00+00:00,2025-08-22 02:59:59.999000+00:00,BTCUSDC,SPOT,1h,112820.08,113506.0,112762.34,113137.6,194.04287,21977544.195768,17612
2025-08-22 03:00:00+00:00,2025-08-22 03:59:59.999000+00:00,BTCUSDC,SPOT,1h,113137.6,113426.0,112863.26,112911.99,72.07447,8151382.5027707,9429
2025-08-22 04:00:00+00:00,2025-08-22 04:59:59.999000+00:00,BTCUSDC,SPOT,1h,112911.99,113246.0,112694.35,112831.73,91.70256,10362110.1905588,11658
2025-08-22 05:00:00+00:00,2025-08-22 05:59:59.999000+00:00,BTCUSDC,SPOT,1h,112831.73,113274.19,112826.92,113224.88,87.83673,9928550.9806796,14683
2025-08-22 06:00:00+00:00,2025-08-22 06:59:59.999000+00:00,BTCUSDC,SPOT,1h,113224.76,113381.63,112829.94,112977.81,91.85485,10391720.7448172,12448
2025-08-22 07:00:00+00:00,2025-08-22 07:59:59.999000+00:00,BTCUSDC,SPOT,1h,112977.81,113245.97,112930.0,113078.02,66.74754,7550878.9110634,11417
2025-08-22 08:00:00+00:00,2025-08-22 08:59:59.999000+00:00,BTCUSDC,SPOT,1h,113078.02,113306.0,112931.32,112980.71,110.20027,12466571.6712271,10541
2025-08-22 09:00:00+00:00,2025-08-22 09:59:59.999000+00:00,BTCUSDC,SPOT,1h,112980.72,113120.0,112800.0,113050.06,135.20586,15268645.2512424,11806
2025-08-22 10:00:00+00:00,2025-08-22 10:59:59.999000+00:00,BTCUSDC,SPOT,1h,113050.07,113053.72,112502.0,112525.14,88.2512,9944181.0096996,9609
2025-08-22 11:00:00+00:00,2025-08-22 11:59:59.999000+00:00,BTCUSDC,SPOT,1h,112525.15,112617.96,112165.02,112295.32,102.32353,11494069.7954824,14329
2025-08-22 12:00:00+00:00,2025-08-22 12:59:59.999000+00:00,BTCUSDC,SPOT,1h,112295.33,112733.33,111656.16,112324.0,520.50411,58324874.3711274,30792
2025-08-22 13:00:00+00:00,2025-08-22 13:59:59.999000+00:00,BTCUSDC,SPOT,1h,112327.63,112662.18,111929.3,112478.01,257.93024,28983237.3756011,25262
2025-08-22 14:00:00+00:00,2025-08-22 14:59:59.999000+00:00,BTCUSDC,SPOT,1h,112478.0,116118.2,112455.5,115805.18,1534.47814,176376271.5231019,107457
2025-08-22 15:00:00+00:00,2025-08-22 15:59:59.999000+00:00,BTCUSDC,SPOT,1h,115805.19,117300.0,115805.19,116376.47,421.94984,49257962.2359629,43070
2025-08-22 16:00:00+00:00,2025-08-22 16:59:59.999000+00:00,BTCUSDC,SPOT,1h,116376.47,116803.37,116122.0,116150.14,338.87546,39462614.6741492,28985
2025-08-22 17:00:00+00:00,2025-08-22 17:59:59.999000+00:00,BTCUSDC,SPOT,1h,116151.71,117024.0,116151.71,117021.99,337.85592,39431809.1917436,23612
2025-08-22 18:00:00+00:00,2025-08-22 18:59:59.999000+00:00,BTCUSDC,SPOT,1h,117022.0,117435.57,116741.35,116810.29,255.2785,29889396.3094808,18537
2025-08-22 19:00:00+00:00,2025-08-22 19:59:59.999000+00:00,BTCUSDC,SPOT,1h,116810.0,116921.63,116461.87,116656.0,170.67296,19918034.7429152,13894
2025-08-22 20:00:00+00:00,2025-08-22 20:59:59.999000+00:00,BTCUSDC,SPOT,1h,116657.99,117117.88,116572.06,117054.99,139.58143,16319796.9254324,12639
2025-08-22 21:00:00+00:00,2025-08-22 21:59:59.999000+00:00,BTCUSDC,SPOT,1h,117054.99,117183.0,116825.3,117024.0,106.38561,12444158.6471275,9738
2025-08-22 22:00:00+00:00,2025-08-22 22:59:59.999000+00:00,BTCUSDC,SPOT,1h,117024.0,117049.77,116552.0,116748.82,82.29769,9606717.5273016,9294
2025-08-22 23:00:00+00:00,2025-08-22 23:59:59.999000+00:00,BTCUSDC,SPOT,1h,116748.82,116922.0,116664.0,116919.98,51.61317,6027010.3088765,6491
2025-08-23 00:00:00+00:00,2025-08-23 00:59:59.999000+00:00,BTCUSDC,SPOT,1h,116919.99,117014.0,116711.75,116848.03,87.67545,10246429.7175434,9808
2025-08-23 01:00:00+00:00,2025-08-23 01:59:59.999000+00:00,BTCUSDC,SPOT,1h,116848.04,116859.07,116263.75,116412.01,101.72126,11852919.3461415,15634
2025-08-23 02:00:00+00:00,2025-08-23 02:59:59.999000+00:00,BTCUSDC,SPOT,1h,116417.99,116515.88,115469.46,115900.0,244.45044,28338597.0743609,23916
2025-08-23 03:00:00+00:00,2025-08-23 03:59:59.999000+00:00,BTCUSDC,SPOT,1h,115900.0,116000.61,115409.68,115525.98,164.47206,19027756.3274341,12872
2025-08-23 04:00:00+00:00,2025-08-23 04:59:59.999000+00:00,BTCUSDC,SPOT,1h,115524.96,115930.0,115510.03,115898.28,150.51582,17425704.6672022,11806
2025-08-23 05:00:00+00:00,2025-08-23 05:59:59.999000+00:00,BTCUSDC,SPOT,1h,115898.28,115995.0,115760.0,115921.4,120.20654,13936259.4792003,10140
2025-08-23 06:00:00+00:00,2025-08-23 06:59:59.999000+00:00,BTCUSDC,SPOT,1h,115921.4,115981.1,115649.1,115745.99,70.08824,8115727.4211014,7658
2025-08-23 07:00:00+00:00,2025-08-23 07:59:59.999000+00:00,BTCUSDC,SPOT,1h,115745.99,115888.0,115628.0,115774.0,92.3823,10693528.0507285,8325
2025-08-23 08:00:00+00:00,2025-08-23 08:59:59.999000+00:00,BTCUSDC,SPOT,1h,115774.0,115876.18,115582.48,115717.08,96.84555,11210298.5748084,7807
2025-08-23 09:00:00+00:00,2025-08-23 09:59:59.999000+00:00,BTCUSDC,SPOT,1h,115717.09,115760.0,115574.4,115730.04,84.46225,9769513.9125355,6191
2025-08-23 10:00:00+00:00,2025-08-23 10:59:59.999000+00:00,BTCUSDC,SPOT,1h,115730.05,115744.0,115541.87,115541.87,102.80795,11888809.7381781,5994
2025-08-23 11:00:00+00:00,2025-08-23 11:59:59.999000+00:00,BTCUSDC,SPOT,1h,115545.6,115593.97,115200.01,115274.9,60.91825,7031903.6307092,7424
2025-08-23 12:00:00+00:00,2025-08-23 12:59:59.999000+00:00,BTCUSDC,SPOT,1h,115276.31,115456.0,115154.69,115184.0,79.4918,9166674.6789238,8701
2025-08-23 13:00:00+00:00,2025-08-23 13:59:59.999000+00:00,BTCUSDC,SPOT,1h,115184.01,115184.01,114716.0,114840.0,176.67672,20302104.7291383,14578
2025-08-23 14:00:00+00:00,2025-08-23 14:59:59.999000+00:00,BTCUSDC,SPOT,1h,114840.01,115069.5,114595.26,114599.99,124.41868,14288260.3212681,12987
2025-08-23 15:00:00+00:00,2025-08-23 15:59:59.999000+00:00,BTCUSDC,SPOT,1h,114600.0,114927.99,114533.5,114788.01,83.49861,9582974.4169029,10659
2025-08-23 16:00:00+00:00,2025-08-23 16:59:59.999000+00:00,BTCUSDC,SPOT,1h,114788.0,115074.0,114654.68,114985.38,80.42277,9236470.1934102,8523
2025-08-23 17:00:00+00:00,2025-08-23 17:59:59.999000+00:00,BTCUSDC,SPOT,1h,114985.38,115139.32,114924.0,115057.99,137.53907,15820751.7931557,7213
2025-08-23 18:00:00+00:00,2025-08-23 18:59:59.999000+00:00,BTCUSDC,SPOT,1h,115058.0,115164.0,115016.22,115115.84,79.65976,9170043.2286075,4748
2025-08-23 19:00:00+00:00,2025-08-23 19:59:59.999000+00:00,BTCUSDC,SPOT,1h,115115.85,115144.0,115008.01,115114.0,73.34606,8440848.0562849,4545
2025-08-23 20:00:00+00:00,2025-08-23 20:59:59.999000+00:00,BTCUSDC,SPOT,1h,115114.0,115304.34,115094.99,115303.99,47.73071,5497156.3724213,5926
2025-08-23 21:00:00+00:00,2025-08-23 21:59:59.999000+00:00,BTCUSDC,SPOT,1h,115303.98,115303.99,114982.0,114996.75,51.38115,5914773.388984,4437
2025-08-23 22:00:00+00:00,2025-08-23 22:59:59.999000+00:00,BTCUSDC,SPOT,1h,114996.76,115292.0,114996.76,115291.99,25.20001,2903254.5351315,4027
2025-08-23 23:00:00+00:00,2025-08-23 23:59:59.999000+00:00,BTCUSDC,SPOT,1h,115291.99,115400.0,115215.54,115399.86,31.89818,3677594.9254327,4074
2025-08-24 00:00:00+00:00,2025-08-24 00:59:59.999000+00:00,BTCUSDC,SPOT,1h,115399.86,115512.32,115282.1,115345.67,66.29884,7648752.9254455,6070
2025-08-24 01:00:00+00:00,2025-08-24 01:59:59.999000+00:00,BTCUSDC,SPOT,1h,115345.67,115544.0,115150.26,115440.0,66.6334,7687358.532968,7490
2025-08-24 02:00:00+00:00,2025-08-24 02:59:59.999000+00:00,BTCUSDC,SPOT,1h,115440.01,115632.64,114961.84,114976.0,76.65947,8840587.317701,10362
2025-08-24 03:00:00+00:00,2025-08-24 03:59:59.999000+00:00,BTCUSDC,SPOT,1h,114976.01,115133.99,114908.0,115000.0,73.97969,8508815.7632672,8543
2025-08-24 04:00:00+00:00,2025-08-24 04:59:59.999000+00:00,BTCUSDC,SPOT,1h,115002.0,115256.0,115002.0,115145.79,48.88224,5628065.7311982,6671
2025-08-24 05:00:00+00:00,2025-08-24 05:59:59.999000+00:00,BTCUSDC,SPOT,1h,115145.79,115182.0,114894.0,114958.01,136.3685,15691043.7152175,8444
2025-08-24 06:00:00+00:00,2025-08-24 06:59:59.999000+00:00,BTCUSDC,SPOT,1h,114958.01,115030.0,114819.47,114830.01,45.58107,5237612.4503562,6998
2025-08-24 07:00:00+00:00,2025-08-24 07:59:59.999000+00:00,BTCUSDC,SPOT,1h,114830.0,115092.0,114823.42,114858.0,43.58635,5009379.3190257,6642
2025-08-24 08:00:00+00:00,2025-08-24 08:59:59.999000+00:00,BTCUSDC,SPOT,1h,114858.01,114953.98,114726.02,114806.12,72.35751,8307094.6664919,8418
2025-08-24 09:00:00+00:00,2025-08-24 09:59:59.999000+00:00,BTCUSDC,SPOT,1h,114806.12,115021.0,114634.09,114810.02,76.49027,8783132.5886581,8065
2025-08-24 10:00:00+00:00,2025-08-24 10:59:59.999000+00:00,BTCUSDC,SPOT,1h,114810.02,114940.85,114572.0,114764.0,124.42532,14282284.5161806,10016
2025-08-24 11:00:00+00:00,2025-08-24 11:59:59.999000+00:00,BTCUSDC,SPOT,1h,114762.01,114875.0,114602.91,114713.99,75.43175,8651891.9168742,8443
2025-08-24 12:00:00+00:00,2025-08-24 12:59:59.999000+00:00,BTCUSDC,SPOT,1h,114713.98,114815.98,114576.0,114650.03,56.26587,6452602.3885678,6501
2025-08-24 13:00:00+00:00,2025-08-24 13:59:59.999000+00:00,BTCUSDC,SPOT,1h,114650.03,114851.31,114542.26,114542.26,63.42855,7273712.4828093,9309
2025-08-24 14:00:00+00:00,2025-08-24 14:59:59.999000+00:00,BTCUSDC,SPOT,1h,114542.27,114638.0,114334.01,114500.0,111.88417,12806964.6511121,14119
2025-08-24 15:00:00+00:00,2025-08-24 15:59:59.999000+00:00,BTCUSDC,SPOT,1h,114500.0,114848.6,114390.01,114390.01,183.48556,21040718.3861668,14663
2025-08-24 16:00:00+00:00,2025-08-24 16:59:59.999000+00:00,BTCUSDC,SPOT,1h,114390.01,114525.99,114235.93,114254.0,115.69017,13232795.7023419,10238
2025-08-24 17:00:00+00:00,2025-08-24 17:59:59.999000+00:00,BTCUSDC,SPOT,1h,114254.0,114565.18,114210.01,114384.01,298.46308,34142160.4577337,20638
2025-08-24 18:00:00+00:00,2025-08-24 18:59:59.999000+00:00,BTCUSDC,SPOT,1h,114384.01,114879.99,114276.88,114597.3,285.64859,32737726.027192,20930
2025-08-24 19:00:00+00:00,2025-08-24 19:59:59.999000+00:00,BTCUSDC,SPOT,1h,114592.87,114762.51,110636.12,112585.03,1587.01195,178684924.0677957,99406
2025-08-24 20:00:00+00:00,2025-08-24 20:59:59.999000+00:00,BTCUSDC,SPOT,1h,112585.03,112990.0,111616.66,112774.53,592.14764,66583245.7647606,38227
2025-08-24 21:00:00+00:00,2025-08-24 21:59:59.999000+00:00,BTCUSDC,SPOT,1h,112774.53,113401.4,112364.01,112993.38,217.54068,24540714.7410169,23182
2025-08-24 22:00:00+00:00,2025-08-24 22:59:59.999000+00:00,BTCUSDC,SPOT,1h,112993.38,113498.61,112614.87,113444.01,248.55849,28096631.9744719,26910
